Unnamed: 0,slug,name,playtime,stores,released,rating,rating_top,ratings,ratings_count,reviews_text_count,added,added_by_status,metacritic,suggestions_count,updated,id,tags,reviews_count,genres,genres_list,release_year,main_genre,store_list,rating_difference,combined_score
2433,super-monkey-ball-banana-mania,Super Monkey Ball: Banana Mania,2,[],2021-10-02,3.69,4,"['recommended', 'meh', 'exceptional', 'skip']",13,0,193,"{'yet': 7, 'owned': 145, 'beaten': 4, 'toplay': 23, 'dropped': 7, 'playing': 7}",78.0,277,2023-10-27T23:33:33,622493,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Для нескольких игроков', 'Отличный саундтрек', 'Great Soundtrack', 'Co-op', 'Horror', 'Online Co-Op', 'Сложная', 'Difficult', 'Steam Leaderboards', 'Платформер', 'Split Screen', 'Контроллер', 'Controller', 'Аркада', 'PvP', 'Милая', 'Цветастая', 'Cute', 'Colorful', 'Story', 'Steam Trading Cards', 'online', '3D-платформер', '3D Platformer', 'friends', 'party', 'Remote Play Together', 'Сетевой кооператив', 'Shared/Split Screen Co-op', 'island', 'race', 'fun', 'Shared/Split Screen PvP', 'challenge', 'Soccer', 'Minigames', 'leaderboards', 'ball', 'jungle', 'business', 'monkey', 'baseball', 'block', 'Вечеринка', 'baby', 'bounce', 'banana', 'super']",13,"['Arcade', 'Action']","['Arcade', 'Action']",2021,Arcade,"['Steam', 'Xbox Store']",-0.2099999999999999,3.795
2434,humanity,Humanity,2,[],2023-05-16,3.85,4,"['recommended', 'exceptional', 'meh', 'skip']",31,2,193,"{'yet': 14, 'owned': 74, 'beaten': 15, 'toplay': 45, 'dropped': 35, 'playing': 10}",84.0,120,2024-12-23T16:30:16,376898,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Глубокий сюжет', 'Story Rich', 'Казуальная игра', 'От третьего лица', 'Third Person', 'Головоломка', 'Сложная', 'Фэнтези', 'Fantasy', 'Мясо', 'Gore', 'Difficult', 'Exploration', 'Насилие', 'Violent', 'Ранний доступ', 'Early Access', 'Нагота', 'Includes level editor', 'Nudity', 'Сексуальный контент', '3D', 'VR', 'Sexual Content', 'Головоломка-платформер', 'Стилизация', 'Атмосферная', 'Stylized', 'Исследования', 'Минимализм', 'Minimalist', 'Редактор уровней', 'Level Editor', 'Remote Play on TV', 'Логика', 'Puzzle Platformer', 'Logic', 'Dog', 'Собаки', 'Лемминги', 'Lemmings', 'VR Supported']",33,"['Action', 'Puzzle', 'Casual', 'Strategy', 'Indie']","['Action', 'Puzzle', 'Casual', 'Strategy', 'Indie']",2023,Action,['Steam'],-0.3500000000000001,4.025
2435,big-drunk-satanic-massacre,BDSM: Big Drunk Satanic Massacre,2,[],2019-10-10,3.29,4,"['recommended', 'meh', 'skip']",17,0,193,"{'yet': 9, 'owned': 156, 'beaten': 6, 'toplay': 12, 'dropped': 10}",73.0,495,2023-07-23T23:54:32,380902,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Инди', 'Full controller support', 'Атмосфера', 'Отличный саундтрек', 'RPG', 'Ролевая игра', 'Шутер', 'Мясо', 'Gore', 'Юмор', 'Насилие', 'Violent', 'Нагота', 'role-playing', 'Приключенческий экшен', 'Для взрослых', 'Сексуальный контент', 'История', 'Изометрия', 'Sexual Content', 'Чёрный юмор', 'online', 'Epic', 'party', 'hero', 'gun', 'light', 'hell', 'food', 'rocket']",17,"['Shooter', 'Indie', 'Action', 'RPG']","['Shooter', 'Indie', 'Action', 'RPG']",2019,Shooter,"['Steam', 'PlayStation Store', 'Nintendo Store']",-0.3599999999999999,3.47
2436,6180-the-moon,6180 the moon,2,[],2014-09-19,3.13,4,"['recommended', 'meh', 'skip', 'exceptional']",22,1,193,"{'owned': 171, 'beaten': 13, 'toplay': 3, 'dropped': 6}",76.0,126,2023-01-16T00:12:20,6609,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Атмосфера', 'steam-trading-cards', 'Отличный саундтрек', 'Great Soundtrack', 'Казуальная игра', '2D', 'Научная фантастика', 'Платформер', 'Ретро', 'Контроллер', 'Controller', 'Retro', 'Для всей семьи', 'Космос', 'Family Friendly', 'Short', 'Короткая', 'Головоломка-платформер', 'Music', 'Puzzle-Platformer', 'puzzles', 'Музыка', 'Минимализм', 'Minimalist', 'Soundtrack', 'Экспериментальная', 'Experimental', 'Саундтрек', 'Steam Machine']",23,"['Indie', 'Action']","['Indie', 'Action']",2014,Indie,"['Steam', 'Xbox Store', 'Nintendo Store']",-0.6699999999999999,3.465
2437,demetrios-the-big-cynical-adventure,Demetrios - The BIG Cynical Adventure,4,[],2016-05-23,3.05,3,"['meh', 'recommended', 'skip', 'exceptional']",19,1,193,"{'yet': 7, 'owned': 160, 'beaten': 17, 'toplay': 6, 'dropped': 3}",72.0,334,2023-11-01T17:11:59,673,"['Singleplayer', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'First-Person', '2D', 'Funny', 'Comedy', 'Point & Click', 'Mystery', 'Remake', 'Visual Novel', 'Detective', 'Music', 'Dark Humor', 'Cartoony', 'Minigames']",20,"['Casual', 'Indie', 'Adventure', 'Puzzle']","['Casual', 'Indie', 'Adventure', 'Puzzle']",2016,Casual,"['Steam', 'PlayStation Store', 'Xbox Store', 'App Store', 'GOG', 'Nintendo Store', 'Google Play', 'itch.io']",-0.5500000000000003,3.325
2438,dreambreak,DreamBreak,4,[],2016-07-20,1.67,1,"['skip', 'recommended', 'meh']",12,0,192,"{'yet': 7, 'owned': 178, 'beaten': 4, 'toplay': 1, 'dropped': 2}",46.0,319,2022-09-30T00:49:09,18376,"['Singleplayer', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'steam-trading-cards', 'Пиксельная графика', 'Pixel Graphics', 'controller support', 'Киберпанк', 'Cyberpunk']",12,"['Indie', 'Adventure', 'Action']","['Indie', 'Adventure', 'Action']",2016,Indie,"['Steam', 'PlayStation Store', 'Xbox Store', 'GOG']",-0.6299999999999999,1.985
2439,spectrum,Spectrum,4,[],2015-01-08,0.0,0,"['skip', 'recommended', 'meh']",4,0,192,"{'yet': 15, 'owned': 172, 'toplay': 3, 'dropped': 2}",76.0,156,2022-09-29T23:50:58,8730,"['Singleplayer', 'Для одного игрока', 'Steam Achievements', 'Инди', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Казуальная игра', '2D', 'Головоломка', 'Difficult', 'Steam Leaderboards', 'Платформер', 'Пиксельная графика', 'Ретро', 'Pixel Graphics', 'Retro', 'Point & Click', 'Для всей семьи', 'Цветастая', 'Family Friendly', 'Colorful', 'Физика', 'Physics', '3D', 'VR', '90-е', 'Головоломка-платформер', 'Атмосферная', ""1990's"", '2.5D', 'Минимализм', 'Minimalist', '2D Platformer', '2D-платформер', 'Abstract', 'Кликер', 'Абстрактная', 'Логика', 'Puzzle Platformer', 'Nonlinear', 'Clicker', 'Нелинейная', 'Precision Platformer', 'Logic', 'Design & Illustration', 'Tutorial', 'Платформер на точность', 'Обучение', '6DOF', 'Дизайн и иллюстрация', 'Свобода движения']",4,"['Casual', 'Indie', 'Adventure', 'Action']","['Casual', 'Indie', 'Adventure', 'Action']",2015,Casual,"['Steam', 'PlayStation Store', 'Xbox Store', 'App Store', 'Nintendo Store']",-3.8,1.9
2440,exiles-end,Exile's End,5,[],2015-08-31,2.58,3,"['meh', 'skip', 'recommended']",23,0,192,"{'yet': 10, 'owned': 166, 'beaten': 2, 'toplay': 3, 'dropped': 11}",75.0,272,2023-04-23T10:37:25,941,"['Singleplayer', 'Экшен', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', '2D', 'Steam Leaderboards', 'Платформер', 'Metroidvania', 'Метроидвания']",24,['Action'],['Action'],2015,Action,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",-1.17,3.165
2441,leaving-lyndow,Leaving Lyndow,2,[],2017-02-08,2.74,4,"['recommended', 'meh', 'skip']",18,0,192,"{'yet': 10, 'owned': 148, 'beaten': 24, 'toplay': 7, 'dropped': 2, 'playing': 1}",74.0,290,2024-10-10T11:35:50,13003,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Atmospheric', 'Атмосфера', 'steam-trading-cards', 'Отличный саундтрек', 'Great Soundtrack', 'От первого лица', 'First-Person', 'Partial Controller Support', 'Female Protagonist', 'Женщина-протагонист', 'Короткая', 'Симулятор ходьбы', 'Walking Simulator']",19,"['Indie', 'Adventure']","['Indie', 'Adventure']",2017,Indie,"['Steam', 'PlayStation Store']",-0.96,3.22
2442,puyo-puyo-tetris-2,Puyo Puyo Tetris 2,2,[],2020-12-08,3.88,4,"['recommended', 'exceptional', 'meh', 'skip']",16,0,192,"{'yet': 5, 'owned': 162, 'beaten': 6, 'toplay': 9, 'dropped': 5, 'playing': 5}",79.0,153,2023-09-07T16:04:29,484505,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Для нескольких игроков', 'Co-op', 'Казуальная игра', 'Horror', 'Головоломка', 'Online Co-Op', 'Split Screen', 'Локальный мультиплеер', 'Local Multiplayer', 'Аркада', 'PvP', 'Аниме', 'Anime', 'Для всей семьи', 'Милая', 'Цветастая', 'Family Friendly', 'Cute', 'Colorful', 'Online PvP', 'Файтинг', 'Remote Play Together', 'Shared/Split Screen Co-op', 'Shared/Split Screen PvP']",16,"['Casual', 'Family', 'Action', 'Puzzle']","['Casual', 'Family', 'Action', 'Puzzle']",2020,Casual,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",-0.0700000000000002,3.915
2444,undungeon-2,Undungeon,1,[],2021-11-18,2.64,3,"['meh', 'skip', 'recommended']",13,0,191,"{'yet': 9, 'owned': 148, 'beaten': 4, 'toplay': 23, 'dropped': 5, 'playing': 2}",73.0,420,2024-09-18T17:46:20,455519,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Atmospheric', 'Глубокий сюжет', 'RPG', 'Ролевая игра', 'Story Rich', '2D', 'Сложная', 'Difficult', 'Пиксельная графика', 'Action-Adventure', 'Action RPG', 'Pixel Graphics', 'Ролевой экшен', 'Слэшер', 'Hack and Slash', 'Приключенческий экшен', 'Рогалик', 'Изометрия', 'Roguelike', 'Isometric', 'Вид сверху', 'Упрощённый рогалик', 'Top-Down', 'Roguelite', 'Dungeon Crawler', 'Атмосферная', 'Одна жизнь', 'Perma Death', 'Action Roguelike', 'Экшен-рогалик', 'Подземелья']",14,"['Indie', 'Adventure', 'Action', 'RPG']","['Indie', 'Adventure', 'Action', 'RPG']",2021,Indie,"['Steam', 'GOG', 'Epic Games']",-1.0099999999999998,3.145
2445,venba,Venba,2,[],2023-07-31,4.09,4,"['recommended', 'exceptional', 'meh', 'skip']",41,3,191,"{'yet': 14, 'owned': 84, 'beaten': 53, 'toplay': 35, 'dropped': 1, 'playing': 4}",76.0,269,2024-12-22T23:05:43,879558,"['Singleplayer', 'Steam Achievements', 'Инди', 'Full controller support', 'Atmospheric', 'Глубокий сюжет', 'Story Rich', 'Казуальная игра', 'Симулятор', 'Головоломка', 'Female Protagonist', 'Решения с последствиями', 'Choices Matter', 'Crafting', 'Крафтинг', 'Cinematic', 'Кинематографичная', 'Визуальная новелла', 'Visual Novel', 'Стилизация', 'Атмосферная', 'Stylized', 'Рисованная графика', 'Hand-drawn', 'Эмоциональная', 'Повествование', 'Emotional', '1980s', 'Interactive Fiction', 'Soundtrack', 'Протагонистка', 'Саундтрек', 'Narrative', 'Интерактивная литература', 'Беседы', 'Conversation', 'cooking', 'Кулинария']",44,"['Adventure', 'Casual', 'Arcade', 'Simulation', 'Indie']","['Adventure', 'Casual', 'Arcade', 'Simulation', 'Indie']",2023,Adventure,"['Steam', 'Nintendo Store']",0.29,3.945
2446,a-space-for-the-unbound,A Space for the Unbound,4,[],2023-01-19,4.44,5,"['exceptional', 'recommended', 'meh', 'skip']",25,2,191,"{'yet': 22, 'owned': 66, 'beaten': 17, 'toplay': 73, 'dropped': 7, 'playing': 6}",85.0,404,2024-12-24T17:24:37,428664,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Инди', 'Full controller support', 'Atmospheric', 'Атмосфера', 'Отличный саундтрек', 'Great Soundtrack', 'Глубокий сюжет', 'Story Rich', '2D', 'Exploration', 'Исследование', 'Пиксельная графика', 'Pixel Graphics', 'Расслабляющая', '90-е', 'Relaxing', 'Сюрреалистичная', 'Surreal', ""1990's"", 'Эмоциональная', 'Emotional', 'Supernatural', 'Сверхъестественное', 'Психологическая', 'Psychological', 'Философская', 'Foreign', 'philosophical', 'Зарубежный']",27,"['Indie', 'Adventure']","['Indie', 'Adventure']",2023,Indie,"['Steam', 'GOG', 'Nintendo Store']",0.1900000000000004,4.345000000000001
2447,western-1849-reloaded,Western 1849 Reloaded,4,[],2017-02-10,0.0,0,"['skip', 'exceptional']",4,0,190,"{'yet': 4, 'owned': 185, 'dropped': 1}",77.0,371,2022-10-01T23:42:28,9498,"['Singleplayer', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Шутер', 'Казуальная игра', 'Steam Leaderboards', 'Шутер от третьего лица', 'Third-Person Shooter', 'Аркада', 'Western', 'Вестерн', 'Рельсовый шутер']",4,"['Casual', 'Indie', 'Action']","['Casual', 'Indie', 'Action']",2017,Casual,"['Steam', 'Nintendo Store']",-3.85,1.925
2448,hypercharge-unboxed,HYPERCHARGE: Unboxed,2,[],2017-06-21,3.15,3,"['meh', 'recommended', 'skip', 'exceptional']",12,0,190,"{'yet': 7, 'owned': 162, 'beaten': 1, 'toplay': 12, 'dropped': 8}",77.0,359,2023-07-24T16:07:46,43857,"['Singleplayer', 'Экшен', 'Приключение', 'Инди', 'Multiplayer', 'Для нескольких игроков', 'Co-op', 'cooperative', 'Стратегия', 'Шутер', 'Казуальная игра', 'First-Person', 'Partial Controller Support', 'FPS', 'Шутер от первого лица', 'Online Co-Op', 'Совместная игра по сети', 'Split Screen', 'Локальный мультиплеер', 'Local Co-Op', 'Ранний доступ', 'Early Access', 'Спортивная игра', 'Music', 'Башенная защита', 'Tower Defense', 'friends', 'party', 'Soundtrack', 'fight', 'hero', 'skill', 'environment', 'art', 'Traps', 'enemy', 'defense', 'school', 'toy', 'coins', 'wolf', 'top']",13,"['Casual', 'Strategy', 'Indie', 'Action']","['Casual', 'Strategy', 'Indie', 'Action']",2017,Casual,"['Steam', 'Nintendo Store', 'Epic Games']",-0.7000000000000002,3.5
2449,omen-exitio-plague,Omen Exitio: Plague,4,[],2018-03-05,0.0,0,"['recommended', 'exceptional', 'skip']",4,0,190,"{'yet': 10, 'owned': 176, 'beaten': 1, 'toplay': 1, 'dropped': 1, 'playing': 1}",75.0,190,2022-11-24T16:23:24,64073,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Steam Cloud', 'Атмосфера', 'Глубокий сюжет', 'Ролевая игра', 'Story Rich', 'Казуальная игра', 'Horror', 'Фэнтези', 'Мрачная', 'role-playing', 'Решения с последствиями', 'Тайна', 'Choices Matter', 'Тёмное фэнтези', 'Kickstarter', 'Повествование', 'Choose Your Own Adventure', 'Лавкрафт', 'Interactive Fiction', 'Свобода выбора', 'Готика', 'Lovecraftian', 'Текстовая игра', 'Текстовая', 'Text-Based']",4,"['Indie', 'Adventure']","['Indie', 'Adventure']",2018,Indie,"['Steam', 'Nintendo Store']",-3.75,1.875
2450,mars-or-die,Mars or Die!,1,[],2018-07-13,0.0,0,"['meh', 'skip']",4,0,189,"{'yet': 4, 'owned': 183, 'toplay': 1, 'playing': 1}",78.5,389,2019-08-28T21:57:49,61907,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Отличный саундтрек', 'Great Soundtrack', 'Стратегия', 'Sci-fi', 'Научная фантастика', 'Симулятор', 'Смешная', 'Фэнтези', 'Fantasy', 'Funny', 'Steam Leaderboards', 'Sandbox', 'Выживание', 'Survival', 'Песочница', 'Space', 'Космос', 'Futuristic', 'Строительство', 'Building', 'Будущее', 'Менеджмент', 'Management', 'Строительство базы', 'Base Building', 'Управление ресурсами', 'Башенная защита', 'Tower Defense', 'Resource Management', 'Космический симулятор', 'Space Sim', 'Mars', 'Марс']",4,"['Strategy', 'Indie', 'Action']","['Strategy', 'Indie', 'Action']",2018,Strategy,"['Steam', 'Nintendo Store']",-3.925,1.9625
